0,1,2
0.010213166230788998,0.978576305657878,0.011210528111332864
0.04236044877218778,0.9167535856653555,0.04088596556245684
0.9609877860423881,0.01996528741373916,0.01904692654387269
0.15603776281221507,0.8140228502140818,0.029939386973703047
0.016686530674146688,0.966055785539099,0.017257683786754255
0.04236044877218778,0.9167535856653555,0.04088596556245684
0.7508602373149874,0.23362043671020793,0.01551932597480472
0.010213166230788998,0.978576305657878,0.011210528111332864
0.020800821209096328,0.9584372564712096,0.02076192231969419
0.021648396490134524,0.9571862639919271,0.021165339517938444
0.011089889163379215,0.9772733119115645,0.011636798925056343
0.15603776281221507,0.8140228502140818,0.029939386973703047
0.9609877860423881,0.01996528741373916,0.01904692654387269
0.016686530674146688,0.966055785539099,0.017257683786754255
0.017064534558035485,0.9658227912995134,0.017112674142451077
0.809081644444441,0.1776535461373118,0.013264809418247182
0.020800821209096328,0.9584372564712096,0.02076192231969419
0.021648396490134524,0.9571862639919271,0.021165339517938444
0.011089889163379215,0.9772733119115645,0.011636798925056343
0.017064534558035485,0.9658227912995134,0.017112674142451077
0.018391316671501227,0.9633639879534704,0.01824469537502841
0.018391316671501227,0.9633639879534704,0.01824469537502841
0.02512512957595883,0.9483275181019377,0.026547352322103417
0.011008139876147405,0.011826233821458474,0.9771656263023941
0.8332185998882512,0.08340302868036996,0.0833783714313788
0.020097648103777573,0.9596763173063301,0.020226034589892493
0.8331835034571081,0.0834247497991951,0.08339174674369687
0.027232941173845764,0.5481901780706929,0.42457688075546124
0.021829962811487236,0.9557323187073181,0.022437718481194736
0.010773188373268159,0.9769402817674944,0.012286529859237403
0.02512512957595883,0.9483275181019377,0.026547352322103417
0.011008139876147405,0.011826233821458474,0.9771656263023941
0.020097648103777573,0.9596763173063301,0.020226034589892493
0.016622729757182403,0.9663704869651437,0.01700678327767389
0.027232941173845764,0.5481901780706929,0.42457688075546124
0.8331835034571081,0.0834247497991951,0.08339174674369687
0.8332185998882512,0.08340302868036996,0.0833783714313788
0.021829962811487236,0.9557323187073181,0.022437718481194736
0.010773188373268159,0.9769402817674944,0.012286529859237403
0.016622729757182403,0.9663704869651437,0.01700678327767389
0.024037835940465182,0.9525960499448464,0.023366114114688308
0.024037835940465182,0.9525960499448464,0.023366114114688308
0.9627054550129703,0.018881044637812587,0.018413500349216915
0.9627054550129703,0.018881044637812587,0.018413500349216915
0.011541434841388056,0.9755664961752611,0.012892068983350819
0.9613357421100349,0.01976536726238254,0.01889889062758251
0.011541434841388056,0.9755664961752611,0.012892068983350819
0.9613357421100349,0.01976536726238254,0.01889889062758251
0.027529790784233867,0.9461492674012618,0.026320941814504235
0.027529790784233867,0.9461492674012618,0.026320941814504235
0.9586302586955125,0.019532713453785235,0.02183702785070226
0.9586302586955125,0.019532713453785235,0.02183702785070226
0.013233328225505837,0.01346856769041872,0.9732981040840755
0.013233328225505837,0.01346856769041872,0.9732981040840755
0.009916493787142698,0.9798826941651306,0.010200812047726543
0.009916493787142698,0.9798826941651306,0.010200812047726543
0.00911781339168803,0.9814019636903476,0.009480222917964428
0.00911781339168803,0.9814019636903476,0.009480222917964428
0.021375746294026367,0.9571461574444862,0.021478096261487632
0.021375746294026367,0.9571461574444862,0.021478096261487632
0.023780833795187993,0.9554064799919745,0.020812686212837408
0.023780833795187993,0.9554064799919745,0.020812686212837408
0.9611281033733143,0.0192135805257844,0.019658316100901265
0.9517046879974598,0.024352212840078644,0.023943099162461526
0.9501468166111776,0.026027949983610847,0.02382523340521139
0.9611281033733143,0.0192135805257844,0.019658316100901265
0.9517046879974598,0.024352212840078644,0.023943099162461526
0.9501468166111776,0.026027949983610847,0.02382523340521139
0.9634579182534044,0.018888633605729635,0.017653448140865793
0.9634579182534044,0.018888633605729635,0.017653448140865793
0.020103412348980314,0.9595177653892355,0.02037882226178414
0.02471280977871272,0.9510178778923944,0.024269312328892827
0.020103412348980314,0.9595177653892355,0.02037882226178414
0.02471280977871272,0.9510178778923944,0.024269312328892827
0.6290392173522049,0.34435346536292716,0.026607317284868037
0.6290392173522049,0.34435346536292716,0.026607317284868037
0.9573235809281533,0.021263278835939422,0.021413140235907197
0.020161599607503664,0.9601754367333294,0.019662963659167025
0.9573235809281533,0.021263278835939422,0.021413140235907197
0.020161599607503664,0.9601754367333294,0.019662963659167025
0.016774605923804007,0.9669309417469968,0.016294452329199245
0.016774605923804007,0.9669309417469968,0.016294452329199245
0.9656448164618991,0.016026356852407393,0.01832882668569332
0.9580105285422541,0.02108489051327714,0.020904580944468752
0.9636226986934686,0.018609224177162795,0.017768077129368717
0.9656448164618991,0.016026356852407393,0.01832882668569332
0.9580105285422541,0.02108489051327714,0.020904580944468752
0.9636226986934686,0.018609224177162795,0.017768077129368717
0.5764040744544433,0.40610490569594904,0.01749101984960776
0.5764040744544433,0.40610490569594904,0.01749101984960776
0.6792992595065334,0.02045004449792025,0.30025069599554643
0.9542333795350054,0.021743252060879126,0.024023368404115463
0.9542333795350054,0.021743252060879126,0.024023368404115463
0.955161848809711,0.021741953885150857,0.02309619730513819
0.955161848809711,0.021741953885150857,0.02309619730513819
0.9635631108233484,0.01809164979542554,0.018345239381225904
0.9635631108233484,0.01809164979542554,0.018345239381225904
0.4584060071039855,0.5230738919892353,0.01852010090677914
